Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown
6829	1.10314e-14	-8.32403	209	1	TCELL	up
6198	1.12511e-14	-8.32092	209	1	TCELL	up
56965	1.17357e-14	-8.31426	209	1	TCELL	up
80152	1.20276e-14	-8.31039	209	1	TCELL	up
9994	1.21163e-14	-8.30923	209	1	TCELL	up
8801	1.216e-14	-8.30866	209	1	TCELL	up
6844	1.21937e-14	-8.30822	209	1	TCELL	up
3707	1.27955e-14	-8.30061	209	1	TCELL	up
10892	1.28586e-14	-8.29983	209	1	TCELL	up
5189	1.31374e-14	-8.29644	209	1	TCELL	up
26137	1.35344e-14	-8.29174	209	1	TCELL	up
378805	1.42802e-14	-8.28326	209	1	TCELL	up
283537	1.52776e-14	-8.27258	209	1	TCELL	up
924	1.53695e-14	-8.27163	209	1	TCELL	up
93210	1.61059e-14	-8.26422	209	1	TCELL	up
8726	1.71974e-14	-8.25384	209	1	TCELL	up
7248	1.71989e-14	-8.25383	209	1	TCELL	up
5696	1.75637e-14	-8.2505	209	1	TCELL	up
80146	1.7896e-14	-8.24753	209	1	TCELL	up
11322	1.79259e-14	-8.24727	209	1	TCELL	up
8906	1.8857e-14	-8.23924	209	1	TCELL	up
10730	1.96789e-14	-8.23247	209	1	TCELL	up
3603	2.05429e-14	-8.22566	209	1	TCELL	up
4094	2.07532e-14	-8.22404	209	1	TCELL	up
6293	2.09293e-14	-8.2227	209	1	TCELL	up
375056	2.17253e-14	-8.21678	209	1	TCELL	up
11127	2.22624e-14	-8.2129	209	1	TCELL	up
51004	2.24712e-14	-8.21142	209	1	TCELL	up
9669	2.28574e-14	-8.20871	209	1	TCELL	up
57215	2.3532e-14	-8.20409	209	1	TCELL	up
9790	2.53659e-14	-8.19216	209	1	TCELL	up
10286	2.58373e-14	-8.18924	209	1	TCELL	up
51185	2.64471e-14	-8.18553	209	1	TCELL	up
285830	2.66124e-14	-8.18454	209	1	TCELL	up
23033	2.69609e-14	-8.18247	209	1	TCELL	up
51105	2.71313e-14	-8.18146	209	1	TCELL	up
54780	2.77233e-14	-8.17803	209	1	TCELL	up
51455	2.84857e-14	-8.17371	209	1	TCELL	up
55718	2.98443e-14	-8.16629	209	1	TCELL	up
23020	3.13628e-14	-8.15839	209	1	TCELL	up
54884	3.23061e-14	-8.15367	209	1	TCELL	up
51561	3.27481e-14	-8.1515	209	1	TCELL	up
27244	3.28027e-14	-8.15124	209	1	TCELL	up
22796	3.28224e-14	-8.15114	209	1	TCELL	up
10466	3.5237e-14	-8.13983	209	1	TCELL	up
92	3.56051e-14	-8.13817	209	1	TCELL	up
51665	3.56411e-14	-8.13801	209	1	TCELL	up
23098	3.62935e-14	-8.13511	209	1	TCELL	up
4931	3.88738e-14	-8.12415	209	1	TCELL	up
51669	3.93811e-14	-8.12208	209	1	TCELL	up
55692	4.37743e-14	-8.10519	209	1	TCELL	up
868	4.39562e-14	-8.10453	209	1	TCELL	up
79155	4.68594e-14	-8.0943	209	1	TCELL	up
51593	4.8069e-14	-8.09023	209	1	TCELL	up
10641	4.97328e-14	-8.08478	209	1	TCELL	up
51385	5.07878e-14	-8.08142	209	1	TCELL	up
6404	5.44337e-14	-8.07032	209	1	TCELL	up
4714	5.51559e-14	-8.06821	209	1	TCELL	up
55253	5.57176e-14	-8.06659	209	1	TCELL	up
4496	5.67159e-14	-8.06374	209	1	TCELL	up
22909	6.23457e-14	-8.04857	209	1	TCELL	up
64784	6.60788e-14	-8.03924	209	1	TCELL	up
27086	6.66631e-14	-8.03783	209	1	TCELL	up
3105	6.78061e-14	-8.0351	209	1	TCELL	up
23523	6.90219e-14	-8.03225	209	1	TCELL	up
7074	7.25498e-14	-8.02425	209	1	TCELL	up
3669	7.29247e-14	-8.02342	209	1	TCELL	up
442232	7.412e-14	-8.02081	209	1	TCELL	up
9797	7.58921e-14	-8.01701	209	1	TCELL	up
55744	7.62367e-14	-8.01628	209	1	TCELL	up
55703	7.78285e-14	-8.01296	209	1	TCELL	up
10456	7.83262e-14	-8.01194	209	1	TCELL	up
54980	7.84426e-14	-8.0117	209	1	TCELL	up
51380	8.2923e-14	-8.00277	209	1	TCELL	up
51367	8.69345e-14	-7.99517	209	1	TCELL	up
474344	9.02912e-14	-7.98907	209	1	TCELL	up
23451	9.13912e-14	-7.98712	209	1	TCELL	up
84124	9.2863e-14	-7.98455	209	1	TCELL	up
6936	9.32562e-14	-7.98387	209	1	TCELL	up
2308	9.38683e-14	-7.98281	209	1	TCELL	up
4595	1.02529e-13	-7.9686	209	1	TCELL	up
7852	1.0544e-13	-7.96408	209	1	TCELL	up
55843	1.10726e-13	-7.95619	209	1	TCELL	up
55729	1.11613e-13	-7.95491	209	1	TCELL	up
23318	1.15861e-13	-7.94888	209	1	TCELL	up
8737	1.16983e-13	-7.94733	209	1	TCELL	up
51542	1.17689e-13	-7.94636	209	1	TCELL	up
55700	1.21829e-13	-7.94077	209	1	TCELL	up
6832	1.25551e-13	-7.93591	209	1	TCELL	up
120526	1.3105e-13	-7.92899	209	1	TCELL	up
135	1.3283e-13	-7.92681	209	1	TCELL	up
5603	1.36752e-13	-7.92211	209	1	TCELL	up
55209	1.37377e-13	-7.92137	209	1	TCELL	up
117247	1.38746e-13	-7.91977	209	1	TCELL	up
2323	1.40108e-13	-7.91819	209	1	TCELL	up
9595	1.4019e-13	-7.91809	209	1	TCELL	up
7840	1.44739e-13	-7.91293	209	1	TCELL	up
55769	1.45209e-13	-7.9124	209	1	TCELL	up
23271	1.45373e-13	-7.91222	209	1	TCELL	up
79726	1.47638e-13	-7.90972	209	1	TCELL	up
22891	1.48074e-13	-7.90924	209	1	TCELL	up
55510	1.5563e-13	-7.90119	209	1	TCELL	up
2804	1.58797e-13	-7.89793	209	1	TCELL	up
9360	1.59181e-13	-7.89753	209	1	TCELL	up
4123	1.60094e-13	-7.89661	209	1	TCELL	up
6310	1.61368e-13	-7.89533	209	1	TCELL	up
23586	1.6149e-13	-7.8952	209	1	TCELL	up
57148	1.74058e-13	-7.88306	209	1	TCELL	up
9368	1.78399e-13	-7.87907	209	1	TCELL	up
51117	1.80808e-13	-7.87689	209	1	TCELL	up
103	1.81244e-13	-7.8765	209	1	TCELL	up
89941	1.94495e-13	-7.86506	209	1	TCELL	up
694	1.95608e-13	-7.86413	209	1	TCELL	up
256987	2.02115e-13	-7.85882	209	1	TCELL	up
5238	2.07782e-13	-7.85433	209	1	TCELL	up
10724	2.11815e-13	-7.85121	209	1	TCELL	up
54856	2.16302e-13	-7.84781	209	1	TCELL	up
1952	2.19812e-13	-7.84519	209	1	TCELL	up
4548	2.2003e-13	-7.84503	209	1	TCELL	up
9575	2.20769e-13	-7.84449	209	1	TCELL	up
9474	2.35564e-13	-7.83394	209	1	TCELL	up
3561	2.41781e-13	-7.82971	209	1	TCELL	up
57244	2.63733e-13	-7.81557	209	1	TCELL	up
5705	2.68347e-13	-7.81274	209	1	TCELL	up
10307	2.76175e-13	-7.80806	209	1	TCELL	up
1027	2.77349e-13	-7.80737	209	1	TCELL	up
7175	2.84462e-13	-7.80325	209	1	TCELL	up
55537	2.85667e-13	-7.80256	209	1	TCELL	up
57730	3.05991e-13	-7.79136	209	1	TCELL	up
54606	3.13297e-13	-7.78751	209	1	TCELL	up
25900	3.13849e-13	-7.78722	209	1	TCELL	up
10390	3.1404e-13	-7.78712	209	1	TCELL	up
755	3.29216e-13	-7.77942	209	1	TCELL	up
5689	3.30572e-13	-7.77875	209	1	TCELL	up
4848	3.31105e-13	-7.77849	209	1	TCELL	up
6942	3.34352e-13	-7.7769	209	1	TCELL	up
51531	3.38523e-13	-7.77487	209	1	TCELL	up
6166	3.39463e-13	-7.77442	209	1	TCELL	up
4951	3.62753e-13	-7.76358	209	1	TCELL	up
26512	3.74429e-13	-7.75841	209	1	TCELL	up
23171	3.78994e-13	-7.75643	209	1	TCELL	up
5613	3.80929e-13	-7.7556	209	1	TCELL	up
23041	3.88691e-13	-7.7523	209	1	TCELL	up
6234	3.89342e-13	-7.75203	209	1	TCELL	up
23029	3.89378e-13	-7.75201	209	1	TCELL	up
23473	4.06521e-13	-7.74497	209	1	TCELL	up
10219	4.18613e-13	-7.74017	209	1	TCELL	up
64745	4.5239e-13	-7.72747	209	1	TCELL	up
285190	4.53875e-13	-7.72693	209	1	TCELL	up
6891	4.56697e-13	-7.72592	209	1	TCELL	up
51752	4.92712e-13	-7.71348	209	1	TCELL	up
6904	4.97109e-13	-7.71203	209	1	TCELL	up
1828	5.12157e-13	-7.70714	209	1	TCELL	up
8893	5.27942e-13	-7.70216	209	1	TCELL	up
10985	5.30622e-13	-7.70133	209	1	TCELL	up
10379	5.77064e-13	-7.68756	209	1	TCELL	up
64429	5.79635e-13	-7.68683	209	1	TCELL	up
80135	5.86321e-13	-7.68494	209	1	TCELL	up
56941	5.97783e-13	-7.68176	209	1	TCELL	up
26984	6.05564e-13	-7.67964	209	1	TCELL	up
10000	6.09867e-13	-7.67848	209	1	TCELL	up
51451	6.15038e-13	-7.67709	209	1	TCELL	up
4008	6.33413e-13	-7.67225	209	1	TCELL	up
26273	6.42431e-13	-7.66993	209	1	TCELL	up
10181	6.43759e-13	-7.66959	209	1	TCELL	up
9047	6.58467e-13	-7.66587	209	1	TCELL	up
2287	6.5857e-13	-7.66585	209	1	TCELL	up
9321	6.67566e-13	-7.66362	209	1	TCELL	up
51174	6.70408e-13	-7.66292	209	1	TCELL	up
8904	7.07218e-13	-7.65412	209	1	TCELL	up
959	7.25254e-13	-7.64998	209	1	TCELL	up
27252	7.29977e-13	-7.64891	209	1	TCELL	up
60312	7.46862e-13	-7.64514	209	1	TCELL	up
10973	7.59569e-13	-7.64237	209	1	TCELL	up
23200	7.66355e-13	-7.6409	209	1	TCELL	up
585	7.85998e-13	-7.63673	209	1	TCELL	up
5395	7.92698e-13	-7.63533	209	1	TCELL	up
55246	8.02836e-13	-7.63324	209	1	TCELL	up
79830	8.24733e-13	-7.6288	209	1	TCELL	up
23370	8.48232e-13	-7.62417	209	1	TCELL	up
8450	8.65654e-13	-7.62082	209	1	TCELL	up
3831	8.68487e-13	-7.62028	209	1	TCELL	up
4600	8.77343e-13	-7.6186	209	1	TCELL	up
55006	8.89141e-13	-7.6164	209	1	TCELL	up
2800	8.90209e-13	-7.6162	209	1	TCELL	up
65117	9.01692e-13	-7.61409	209	1	TCELL	up
6627	9.05619e-13	-7.61337	209	1	TCELL	up
8851	9.07123e-13	-7.6131	209	1	TCELL	up
824	9.68019e-13	-7.60237	209	1	TCELL	up
79951	1.06165e-12	-7.58711	209	1	TCELL	up
25939	1.09363e-12	-7.5822	209	1	TCELL	up
23438	1.12526e-12	-7.57749	209	1	TCELL	up
23063	1.18853e-12	-7.56843	209	1	TCELL	up
26229	1.20871e-12	-7.56564	209	1	TCELL	up
5562	1.21781e-12	-7.5644	209	1	TCELL	up
1844	1.25729e-12	-7.55912	209	1	TCELL	up
8454	1.26556e-12	-7.55803	209	1	TCELL	up
79573	1.26654e-12	-7.5579	209	1	TCELL	up
5128	1.26917e-12	-7.55756	209	1	TCELL	up
51031	1.33823e-12	-7.54878	209	1	TCELL	up
114791	1.35039e-12	-7.54728	209	1	TCELL	up
92482	1.42422e-12	-7.53845	209	1	TCELL	up
126037	1.4393e-12	-7.5367	209	1	TCELL	up
1534	1.46309e-12	-7.53398	209	1	TCELL	up
54878	1.48631e-12	-7.53136	209	1	TCELL	up
55556	1.63143e-12	-7.51589	209	1	TCELL	up
4729	1.74588e-12	-7.50462	209	1	TCELL	up
23549	1.76319e-12	-7.50298	209	1	TCELL	up
8509	1.77727e-12	-7.50165	209	1	TCELL	up
285203	1.7948e-12	-7.50002	209	1	TCELL	up
2339	1.81084e-12	-7.49854	209	1	TCELL	up
63940	1.85734e-12	-7.49432	209	1	TCELL	up
23131	1.86184e-12	-7.49392	209	1	TCELL	up
25909	1.87535e-12	-7.49272	209	1	TCELL	up
6047	2.06232e-12	-7.47689	209	1	TCELL	up
23398	2.07471e-12	-7.47589	209	1	TCELL	up
309	2.08475e-12	-7.47508	209	1	TCELL	up
79684	2.09397e-12	-7.47435	209	1	TCELL	up
55671	2.12337e-12	-7.47202	209	1	TCELL	up
28951	2.18707e-12	-7.46709	209	1	TCELL	up
23048	2.2119e-12	-7.46521	209	1	TCELL	up
55802	2.36281e-12	-7.4542	209	1	TCELL	up
56983	2.58936e-12	-7.4389	209	1	TCELL	up
23787	2.71548e-12	-7.43095	209	1	TCELL	up
960	2.87772e-12	-7.42125	209	1	TCELL	up
7881	2.99411e-12	-7.41461	209	1	TCELL	up
5016	3.02343e-12	-7.41298	209	1	TCELL	up
23347	3.0664e-12	-7.41061	209	1	TCELL	up
9751	3.17961e-12	-7.40454	209	1	TCELL	up
26190	3.25055e-12	-7.40084	209	1	TCELL	up
81539	3.30577e-12	-7.39802	209	1	TCELL	up
10365	3.3076e-12	-7.39793	209	1	TCELL	up
57240	3.33068e-12	-7.39676	209	1	TCELL	up
84162	3.34592e-12	-7.396	209	1	TCELL	up
9750	3.36857e-12	-7.39486	209	1	TCELL	up
10585	3.42032e-12	-7.39231	209	1	TCELL	up
27347	3.44827e-12	-7.39094	209	1	TCELL	up
9139	3.47259e-12	-7.38976	209	1	TCELL	up
1936	3.65355e-12	-7.38124	209	1	TCELL	up
23248	3.67086e-12	-7.38045	209	1	TCELL	up
4047	3.71888e-12	-7.37827	209	1	TCELL	up
57403	3.78023e-12	-7.37552	209	1	TCELL	up
23113	3.82921e-12	-7.37336	209	1	TCELL	up
158	3.98459e-12	-7.36667	209	1	TCELL	up
1493	4.20122e-12	-7.35778	209	1	TCELL	up
4798	4.20568e-12	-7.3576	209	1	TCELL	up
57194	4.22368e-12	-7.35688	209	1	TCELL	up
10531	4.37358e-12	-7.35101	209	1	TCELL	up
6944	4.41831e-12	-7.3493	209	1	TCELL	up
7841	4.52591e-12	-7.34525	209	1	TCELL	up
282997	4.60469e-12	-7.34235	209	1	TCELL	up
23353	4.66777e-12	-7.34006	209	1	TCELL	up
4670	4.7313e-12	-7.33778	209	1	TCELL	up
728642	4.78718e-12	-7.3358	209	1	TCELL	up
8934	4.80249e-12	-7.33527	209	1	TCELL	up
10127	4.80727e-12	-7.3351	209	1	TCELL	up
10807	4.92792e-12	-7.33092	209	1	TCELL	up
8890	5.05051e-12	-7.32678	209	1	TCELL	up
55154	5.17827e-12	-7.32257	209	1	TCELL	up
4820	5.19931e-12	-7.32189	209	1	TCELL	up
50509	5.20479e-12	-7.32171	209	1	TCELL	up
5616	5.27434e-12	-7.31947	209	1	TCELL	up
27332	5.46945e-12	-7.31335	209	1	TCELL	up
22883	5.48982e-12	-7.31272	209	1	TCELL	up
1060	5.52056e-12	-7.31178	209	1	TCELL	up
9054	5.53843e-12	-7.31123	209	1	TCELL	up
9442	5.60385e-12	-7.30925	209	1	TCELL	up
51773	5.63525e-12	-7.30831	209	1	TCELL	up
4493	5.70054e-12	-7.30636	209	1	TCELL	up
60487	5.79831e-12	-7.30349	209	1	TCELL	up
6625	6.05556e-12	-7.29616	209	1	TCELL	up
23066	6.10038e-12	-7.29491	209	1	TCELL	up
57404	6.19213e-12	-7.29239	209	1	TCELL	up
26128	6.20924e-12	-7.29193	209	1	TCELL	up
79868	6.23876e-12	-7.29112	209	1	TCELL	up
4862	6.44165e-12	-7.28571	209	1	TCELL	up
9924	6.55138e-12	-7.28286	209	1	TCELL	up
7174	6.65502e-12	-7.2802	209	1	TCELL	up
10899	6.85735e-12	-7.27514	209	1	TCELL	up
7109	6.89433e-12	-7.27423	209	1	TCELL	up
114932	6.9474e-12	-7.27293	209	1	TCELL	up
64772	7.03842e-12	-7.27073	209	1	TCELL	up
1778	7.06003e-12	-7.27021	209	1	TCELL	up
10781	7.15759e-12	-7.26788	209	1	TCELL	up
546	7.18695e-12	-7.26719	209	1	TCELL	up
7456	7.51681e-12	-7.25959	209	1	TCELL	up
9710	7.62099e-12	-7.25726	209	1	TCELL	up
6990	7.6668e-12	-7.25624	209	1	TCELL	up
22850	7.67806e-12	-7.256	209	1	TCELL	up
4899	7.78655e-12	-7.25362	209	1	TCELL	up
220686	8.09065e-12	-7.24712	209	1	TCELL	up
51098	8.39098e-12	-7.24094	209	1	TCELL	up
9716	8.41975e-12	-7.24036	209	1	TCELL	up
22992	8.53191e-12	-7.23811	209	1	TCELL	up
51411	9.37122e-12	-7.22218	209	1	TCELL	up
23506	9.52542e-12	-7.21941	209	1	TCELL	up
58487	9.56419e-12	-7.21872	209	1	TCELL	up
23315	9.63131e-12	-7.21753	209	1	TCELL	up
8504	9.66912e-12	-7.21686	209	1	TCELL	up
150759	9.91343e-12	-7.21262	209	1	TCELL	up
11311	1.00677e-11	-7.21	209	1	TCELL	up
4502	1.01349e-11	-7.20886	209	1	TCELL	up
2664	1.01915e-11	-7.20792	209	1	TCELL	up
80003	1.02368e-11	-7.20716	209	1	TCELL	up
55080	1.0904e-11	-7.19642	209	1	TCELL	up
60561	1.23236e-11	-7.17556	209	1	TCELL	up
10250	1.26211e-11	-7.1715	209	1	TCELL	up
51742	1.27591e-11	-7.16964	209	1	TCELL	up
10865	1.28083e-11	-7.16898	209	1	TCELL	up
53827	1.375e-11	-7.15687	209	1	TCELL	up
9960	1.38895e-11	-7.15515	209	1	TCELL	up
7073	1.39237e-11	-7.15473	209	1	TCELL	up
23245	1.40207e-11	-7.15354	209	1	TCELL	up
5900	1.41989e-11	-7.15139	209	1	TCELL	up
60560	1.42143e-11	-7.1512	209	1	TCELL	up
29097	1.42901e-11	-7.15029	209	1	TCELL	up
389240	1.43756e-11	-7.14927	209	1	TCELL	up
11238	1.49655e-11	-7.1424	209	1	TCELL	up
64112	1.51853e-11	-7.13991	209	1	TCELL	up
10133	1.5225e-11	-7.13946	209	1	TCELL	up
7067	1.53247e-11	-7.13834	209	1	TCELL	up
8651	1.55864e-11	-7.13545	209	1	TCELL	up
2803	1.5799e-11	-7.13313	209	1	TCELL	up
9049	1.58784e-11	-7.13227	209	1	TCELL	up
55707	1.62294e-11	-7.12853	209	1	TCELL	up
55779	1.63598e-11	-7.12716	209	1	TCELL	up
25865	1.65374e-11	-7.12531	209	1	TCELL	up
64062	1.66183e-11	-7.12448	209	1	TCELL	up
56882	1.68497e-11	-7.12211	209	1	TCELL	up
9452	1.69147e-11	-7.12145	209	1	TCELL	up
1739	1.73174e-11	-7.11742	209	1	TCELL	up
23774	1.78312e-11	-7.11241	209	1	TCELL	up
92822	1.8057e-11	-7.11025	209	1	TCELL	up
94134	1.82684e-11	-7.10826	209	1	TCELL	up
5636	1.8835e-11	-7.10302	209	1	TCELL	up
3683	1.8972e-11	-7.10177	209	1	TCELL	up
25816	1.94588e-11	-7.09743	209	1	TCELL	up
123720	2.0004e-11	-7.09268	209	1	TCELL	up
414060	2.02803e-11	-7.09033	209	1	TCELL	up
4276	2.05366e-11	-7.08817	209	1	TCELL	up
130916	2.06731e-11	-7.08704	209	1	TCELL	up
54509	2.08777e-11	-7.08534	209	1	TCELL	up
9184	2.10424e-11	-7.08399	209	1	TCELL	up
545	2.11102e-11	-7.08344	209	1	TCELL	up
79893	2.12067e-11	-7.08266	209	1	TCELL	up
6597	2.14929e-11	-7.08035	209	1	TCELL	up
2100	2.19104e-11	-7.07705	209	1	TCELL	up
8446	2.24966e-11	-7.07251	209	1	TCELL	up
8233	2.48224e-11	-7.05558	209	1	TCELL	up
51710	2.59354e-11	-7.04803	209	1	TCELL	up
5903	2.6442e-11	-7.04469	209	1	TCELL	up
8498	2.76387e-11	-7.03706	209	1	TCELL	up
55695	2.80255e-11	-7.03466	209	1	TCELL	up
474170	2.80737e-11	-7.03437	209	1	TCELL	up
55296	2.87978e-11	-7.02997	209	1	TCELL	up
1513	2.94014e-11	-7.02639	209	1	TCELL	up
5431	2.9569e-11	-7.02541	209	1	TCELL	up
5930	2.97062e-11	-7.02461	209	1	TCELL	up
8277	2.97807e-11	-7.02418	209	1	TCELL	up
355	2.99172e-11	-7.02339	209	1	TCELL	up
4690	3.16002e-11	-7.01394	209	1	TCELL	up
54520	3.17585e-11	-7.01308	209	1	TCELL	up
955	3.17807e-11	-7.01296	209	1	TCELL	up
9938	3.21729e-11	-7.01084	209	1	TCELL	up
57680	3.22732e-11	-7.0103	209	1	TCELL	up
158160	3.23117e-11	-7.01009	209	1	TCELL	up
119016	3.24626e-11	-7.00929	209	1	TCELL	up
55506	3.28706e-11	-7.00713	209	1	TCELL	up
50488	3.3204e-11	-7.00538	209	1	TCELL	up
58486	3.35874e-11	-7.0034	209	1	TCELL	up
22806	3.43965e-11	-6.99928	209	1	TCELL	up
201725	3.44971e-11	-6.99878	209	1	TCELL	up
54910	3.55689e-11	-6.99348	209	1	TCELL	up
53343	3.56634e-11	-6.99302	209	1	TCELL	up
9736	3.58485e-11	-6.99213	209	1	TCELL	up
55667	3.58543e-11	-6.9921	209	1	TCELL	up
11066	3.6388e-11	-6.98954	209	1	TCELL	up
55778	4.01865e-11	-6.97234	209	1	TCELL	up
10628	4.02107e-11	-6.97223	209	1	TCELL	up
55333	4.70573e-11	-6.94494	209	1	TCELL	up
51096	4.76798e-11	-6.94266	209	1	TCELL	up
79902	4.77178e-11	-6.94252	209	1	TCELL	up
9263	4.79399e-11	-6.94171	209	1	TCELL	up
9326	4.94666e-11	-6.93626	209	1	TCELL	up
283970	4.9537e-11	-6.93601	209	1	TCELL	up
6901	5.12887e-11	-6.92997	209	1	TCELL	up
23508	5.15351e-11	-6.92913	209	1	TCELL	up
3653	5.35929e-11	-6.92232	209	1	TCELL	up
10868	5.48189e-11	-6.91838	209	1	TCELL	up
90864	5.59549e-11	-6.91481	209	1	TCELL	up
1195	5.70884e-11	-6.91131	209	1	TCELL	up
8674	5.7288e-11	-6.9107	209	1	TCELL	up
80774	5.75265e-11	-6.90998	209	1	TCELL	up
9701	5.93122e-11	-6.90465	209	1	TCELL	up
6526	6.05241e-11	-6.90112	209	1	TCELL	up
25776	6.18077e-11	-6.89746	209	1	TCELL	up
63916	6.23514e-11	-6.89593	209	1	TCELL	up
23379	6.24738e-11	-6.89559	209	1	TCELL	up
64682	6.56826e-11	-6.88685	209	1	TCELL	up
94104	6.71327e-11	-6.88303	209	1	TCELL	up
79970	6.72096e-11	-6.88283	209	1	TCELL	up
23225	6.72702e-11	-6.88267	209	1	TCELL	up
837	6.774e-11	-6.88146	209	1	TCELL	up
442871	6.81656e-11	-6.88036	209	1	TCELL	up
23016	6.89229e-11	-6.87843	209	1	TCELL	up
55763	7.26903e-11	-6.86913	209	1	TCELL	up
49855	7.27154e-11	-6.86907	209	1	TCELL	up
7318	7.48778e-11	-6.86394	209	1	TCELL	up
6903	7.73475e-11	-6.85826	209	1	TCELL	up
60625	7.78954e-11	-6.85702	209	1	TCELL	up
84060	7.83105e-11	-6.85609	209	1	TCELL	up
23014	7.88607e-11	-6.85487	209	1	TCELL	up
728661	8.19306e-11	-6.84818	209	1	TCELL	up
9860	8.32207e-11	-6.84544	209	1	TCELL	up
5829	8.36765e-11	-6.84448	209	1	TCELL	up
8514	8.77807e-11	-6.83609	209	1	TCELL	up
79837	8.9182e-11	-6.83331	209	1	TCELL	up
55830	9.01914e-11	-6.83133	209	1	TCELL	up
23036	9.22979e-11	-6.82728	209	1	TCELL	up
54093	9.27663e-11	-6.82639	209	1	TCELL	up
3661	9.55289e-11	-6.82124	209	1	TCELL	up
171392	9.93485e-11	-6.81435	209	1	TCELL	up
8764	1.00197e-10	-6.81286	209	1	TCELL	up
3106	1.03172e-10	-6.80771	209	1	TCELL	up
6468	1.04407e-10	-6.80562	209	1	TCELL	up
7166	1.04444e-10	-6.80556	209	1	TCELL	up
11188	1.07092e-10	-6.80115	209	1	TCELL	up
23162	1.09255e-10	-6.79763	209	1	TCELL	up
23272	1.12957e-10	-6.79177	209	1	TCELL	up
9733	1.13658e-10	-6.79068	209	1	TCELL	up
11214	1.14367e-10	-6.78958	209	1	TCELL	up
65980	1.14613e-10	-6.7892	209	1	TCELL	up
80335	1.18646e-10	-6.78311	209	1	TCELL	up
8473	1.22774e-10	-6.77708	209	1	TCELL	up
112398	1.27983e-10	-6.76975	209	1	TCELL	up
153914	1.3071e-10	-6.76603	209	1	TCELL	up
23140	1.31164e-10	-6.76542	209	1	TCELL	up
3587	1.32491e-10	-6.76364	209	1	TCELL	up
6416	1.34557e-10	-6.76091	209	1	TCELL	up
1846	1.36724e-10	-6.75809	209	1	TCELL	up
2071	1.37294e-10	-6.75736	209	1	TCELL	up
51729	1.41431e-10	-6.75211	209	1	TCELL	up
54916	1.43534e-10	-6.7495	209	1	TCELL	up
550	1.4389e-10	-6.74906	209	1	TCELL	up
7994	1.45763e-10	-6.74678	209	1	TCELL	up
10659	1.4709e-10	-6.74517	209	1	TCELL	up
1043	1.47472e-10	-6.74472	209	1	TCELL	up
7043	1.52959e-10	-6.73825	209	1	TCELL	up
7541	1.53507e-10	-6.73762	209	1	TCELL	up
10913	1.56338e-10	-6.73439	209	1	TCELL	up
26589	1.5715e-10	-6.73347	209	1	TCELL	up
9440	1.58134e-10	-6.73237	209	1	TCELL	up
5378	1.59415e-10	-6.73094	209	1	TCELL	up
9913	1.60525e-10	-6.72971	209	1	TCELL	up
896	1.63603e-10	-6.72634	209	1	TCELL	up
10180	1.65635e-10	-6.72416	209	1	TCELL	up
1677	1.70913e-10	-6.7186	209	1	TCELL	up
4240	1.71004e-10	-6.7185	209	1	TCELL	up
51191	1.73836e-10	-6.71559	209	1	TCELL	up
3384	1.76002e-10	-6.7134	209	1	TCELL	up
81545	1.76902e-10	-6.71249	209	1	TCELL	up
10073	1.82149e-10	-6.70731	209	1	TCELL	up
7409	1.83518e-10	-6.70598	209	1	TCELL	up
23077	1.8435e-10	-6.70518	209	1	TCELL	up
3135	1.85563e-10	-6.70401	209	1	TCELL	up
22980	1.86213e-10	-6.70339	209	1	TCELL	up
84901	1.89615e-10	-6.70018	209	1	TCELL	up
6729	1.93838e-10	-6.69627	209	1	TCELL	up
54808	1.96482e-10	-6.69386	209	1	TCELL	up
8554	1.98986e-10	-6.69161	209	1	TCELL	up
9391	2.02313e-10	-6.68866	209	1	TCELL	up
643314	2.09005e-10	-6.68288	209	1	TCELL	up
51275	2.09687e-10	-6.6823	209	1	TCELL	up
1974	2.10085e-10	-6.68196	209	1	TCELL	up
8883	2.11818e-10	-6.6805	209	1	TCELL	up
10482	2.12054e-10	-6.6803	209	1	TCELL	up
25926	2.15922e-10	-6.67709	209	1	TCELL	up
6117	2.16232e-10	-6.67683	209	1	TCELL	up
22887	2.20188e-10	-6.67361	209	1	TCELL	up
3945	2.23233e-10	-6.67116	209	1	TCELL	up
6786	2.25345e-10	-6.66948	209	1	TCELL	up
11146	2.27094e-10	-6.66811	209	1	TCELL	up
79686	2.29012e-10	-6.66661	209	1	TCELL	up
25983	2.31151e-10	-6.66495	209	1	TCELL	up
9904	2.33696e-10	-6.663	209	1	TCELL	up
25957	2.34092e-10	-6.6627	209	1	TCELL	up
10479	2.3746e-10	-6.66016	209	1	TCELL	up
8165	2.38174e-10	-6.65962	209	1	TCELL	up
5965	2.39288e-10	-6.65879	209	1	TCELL	up
117155	2.41205e-10	-6.65737	209	1	TCELL	up
80279	2.42927e-10	-6.6561	209	1	TCELL	up
9759	2.56199e-10	-6.64661	209	1	TCELL	up
64132	2.57166e-10	-6.64594	209	1	TCELL	up
51276	2.57875e-10	-6.64545	209	1	TCELL	up
55761	2.61339e-10	-6.64307	209	1	TCELL	up
55857	2.64337e-10	-6.64103	209	1	TCELL	up
51230	2.65646e-10	-6.64015	209	1	TCELL	up
79809	2.80781e-10	-6.63026	209	1	TCELL	up
116984	2.84724e-10	-6.62776	209	1	TCELL	up
