Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
9616	3.97279e-14	8.12068	209	-1	l-ERY	down	RNF7
10180	4.10192e-14	8.11558	209	-1	l-ERY	down	RBM6
6894	4.28351e-14	8.10866	209	-1	l-ERY	down	TARBP1
6421	4.34312e-14	8.10645	209	-1	l-ERY	down	SFPQ
158	4.48788e-14	8.10121	209	-1	l-ERY	down	ADSL
8227	4.50627e-14	8.10055	209	-1	l-ERY	down	AKAP17A
4552	4.52117e-14	8.10003	209	-1	l-ERY	down	MTRR
3189	4.73096e-14	8.09277	209	-1	l-ERY	down	HNRNPH3
902	4.74547e-14	8.09228	209	-1	l-ERY	down	CCNH
6195	4.76445e-14	8.09164	209	-1	l-ERY	down	RPS6KA1
4076	4.76985e-14	8.09146	209	-1	l-ERY	down	CAPRIN1
51809	4.78471e-14	8.09097	209	-1	l-ERY	down	GALNT7
6675	4.90775e-14	8.0869	209	-1	l-ERY	down	UAP1
51668	4.9677e-14	8.08496	209	-1	l-ERY	down	HSPB11
10073	4.99217e-14	8.08418	209	-1	l-ERY	down	SNUPN
4548	5.13545e-14	8.07965	209	-1	l-ERY	down	MTR
80279	5.20608e-14	8.07746	209	-1	l-ERY	down	CDK5RAP3
26039	5.26616e-14	8.07562	209	-1	l-ERY	down	SS18L1
6187	5.33672e-14	8.07349	209	-1	l-ERY	down	RPS2
23443	5.37405e-14	8.07238	209	-1	l-ERY	down	SLC35A3
51105	5.37528e-14	8.07234	209	-1	l-ERY	down	PHF20L1
83752	5.38177e-14	8.07215	209	-1	l-ERY	down	LONP2
9749	5.50672e-14	8.06847	209	-1	l-ERY	down	PHACTR2
5538	5.52703e-14	8.06788	209	-1	l-ERY	down	PPT1
7561	5.56871e-14	8.06668	209	-1	l-ERY	down	ZNF14
55035	5.61365e-14	8.06539	209	-1	l-ERY	down	NOL8
65110	5.63542e-14	8.06477	209	-1	l-ERY	down	UPF3A
27010	5.71314e-14	8.06257	209	-1	l-ERY	down	TPK1
5394	5.73801e-14	8.06188	209	-1	l-ERY	down	EXOSC10
64921	5.80051e-14	8.06014	209	-1	l-ERY	down	CASD1
64746	5.91031e-14	8.05714	209	-1	l-ERY	down	ACBD3
9584	5.94186e-14	8.05628	209	-1	l-ERY	down	RBM39
10528	6.0076e-14	8.05452	209	-1	l-ERY	down	NOP56
3631	6.11937e-14	8.05156	209	-1	l-ERY	down	INPP4A
975	6.51878e-14	8.04142	209	-1	l-ERY	down	CD81
4644	6.89214e-14	8.03248	209	-1	l-ERY	down	MYO5A
9197	6.93721e-14	8.03144	209	-1	l-ERY	down	SLC33A1
54956	7.03916e-14	8.0291	209	-1	l-ERY	down	PARP16
55900	7.16003e-14	8.02636	209	-1	l-ERY	down	ZNF302
285190	7.56065e-14	8.01762	209	-1	l-ERY	down	RGPD4
79717	8.32754e-14	8.00209	209	-1	l-ERY	down	PPCS
28985	8.74316e-14	7.99425	209	-1	l-ERY	down	MCTS1
200081	8.91226e-14	7.99117	209	-1	l-ERY	down	TXLNA
55603	9.0709e-14	7.98833	209	-1	l-ERY	down	TENT5A
9522	9.23734e-14	7.9854	209	-1	l-ERY	down	SCAMP1
26092	9.24885e-14	7.9852	209	-1	l-ERY	down	TOR1AIP1
2841	9.25125e-14	7.98516	209	-1	l-ERY	down	GPR18
93129	9.31234e-14	7.9841	209	-1	l-ERY	down	ORAI3
27067	9.57225e-14	7.97966	209	-1	l-ERY	down	STAU2
150094	9.60212e-14	7.97916	209	-1	l-ERY	down	SIK1
23201	9.89404e-14	7.97434	209	-1	l-ERY	down	FAM168A
22823	9.96408e-14	7.9732	209	-1	l-ERY	down	MTF2
11273	1.00605e-13	7.97165	209	-1	l-ERY	down	ATXN2L
9255	1.01891e-13	7.9696	209	-1	l-ERY	down	AIMP1
55863	1.09177e-13	7.95847	209	-1	l-ERY	down	TMEM126B
80006	1.11225e-13	7.95547	209	-1	l-ERY	down	TRAPPC13
8872	1.13032e-13	7.95287	209	-1	l-ERY	down	CDC123
7570	1.14328e-13	7.95103	209	-1	l-ERY	down	ZNF22
23180	1.15577e-13	7.94928	209	-1	l-ERY	down	RFTN1
23597	1.16295e-13	7.94828	209	-1	l-ERY	down	ACOT9
567	1.18842e-13	7.94478	209	-1	l-ERY	down	B2M
25978	1.20175e-13	7.94298	209	-1	l-ERY	down	CHMP2B
55179	1.25563e-13	7.9359	209	-1	l-ERY	down	FAIM
10410	1.25869e-13	7.9355	209	-1	l-ERY	down	IFITM3
253143	1.34074e-13	7.9253	209	-1	l-ERY	down	PRR14L
54819	1.34105e-13	7.92527	209	-1	l-ERY	down	ZCCHC10
7494	1.35722e-13	7.92333	209	-1	l-ERY	down	XBP1
23033	1.40538e-13	7.91769	209	-1	l-ERY	down	DOP1A
79893	1.41007e-13	7.91715	209	-1	l-ERY	down	GGNBP2
7852	1.43438e-13	7.91439	209	-1	l-ERY	down	CXCR4
6603	1.45179e-13	7.91244	209	-1	l-ERY	down	SMARCD2
54541	1.46665e-13	7.91079	209	-1	l-ERY	down	DDIT4
10208	1.51311e-13	7.90574	209	-1	l-ERY	down	USPL1
150759	1.53904e-13	7.90299	209	-1	l-ERY	down	LINC00342
23171	1.56627e-13	7.90015	209	-1	l-ERY	down	GPD1L
3106	1.59458e-13	7.89725	209	-1	l-ERY	down	HLA-B
8514	1.60161e-13	7.89654	209	-1	l-ERY	down	KCNAB2
6613	1.60269e-13	7.89643	209	-1	l-ERY	down	SUMO2
55614	1.66476e-13	7.89028	209	-1	l-ERY	down	KIF16B
79657	1.68156e-13	7.88865	209	-1	l-ERY	down	RPAP3
23370	1.70799e-13	7.88612	209	-1	l-ERY	down	ARHGEF18
6654	1.70915e-13	7.88601	209	-1	l-ERY	down	SOS1
23023	1.79656e-13	7.87793	209	-1	l-ERY	down	TMCC1
9880	1.80707e-13	7.87698	209	-1	l-ERY	down	ZBTB39
27042	1.86833e-13	7.87158	209	-1	l-ERY	down	UTP25
2745	1.89812e-13	7.86901	209	-1	l-ERY	down	GLRX
517	2.03925e-13	7.85738	209	-1	l-ERY	down	ATP5MC2
10651	2.22644e-13	7.84311	209	-1	l-ERY	down	MTX2
54916	2.24072e-13	7.84207	209	-1	l-ERY	down	TMEM260
6136	2.30783e-13	7.83728	209	-1	l-ERY	down	RPL12
10483	2.31272e-13	7.83693	209	-1	l-ERY	down	SEC23B
3181	2.41282e-13	7.83004	209	-1	l-ERY	down	HNRNPA2B1
29890	2.48646e-13	7.82515	209	-1	l-ERY	down	RBM15B
8462	2.52038e-13	7.82295	209	-1	l-ERY	down	KLF11
11214	2.53735e-13	7.82186	209	-1	l-ERY	down	AKAP13
7107	2.65423e-13	7.81453	209	-1	l-ERY	down	GPR137B
80342	2.6913e-13	7.81227	209	-1	l-ERY	down	TRAF3IP3
7227	2.69804e-13	7.81186	209	-1	l-ERY	down	TRPS1
5910	2.73923e-13	7.8094	209	-1	l-ERY	down	RAP1GDS1
10559	2.75475e-13	7.80847	209	-1	l-ERY	down	SLC35A1
83759	2.77383e-13	7.80735	209	-1	l-ERY	down	RBM4B
9782	2.86669e-13	7.80199	209	-1	l-ERY	down	MATR3
222161	2.94799e-13	7.79743	209	-1	l-ERY	down	DKFZP586I1420
55284	3.02957e-13	7.79298	209	-1	l-ERY	down	UBE2W
5380	3.11229e-13	7.78859	209	-1	l-ERY	down	PMS2P2
51191	3.17854e-13	7.78515	209	-1	l-ERY	down	HERC5
23394	3.24626e-13	7.78171	209	-1	l-ERY	down	ADNP
9221	3.30938e-13	7.77857	209	-1	l-ERY	down	NOLC1
56339	3.44381e-13	7.77207	209	-1	l-ERY	down	METTL3
25782	3.45773e-13	7.77141	209	-1	l-ERY	down	RAB3GAP2
1396	3.5326e-13	7.76792	209	-1	l-ERY	down	CRIP1
150726	3.5535e-13	7.76695	209	-1	l-ERY	down	FBXO41
7409	3.63212e-13	7.76338	209	-1	l-ERY	down	VAV1
274	3.74347e-13	7.75844	209	-1	l-ERY	down	BIN1
55654	3.78391e-13	7.75669	209	-1	l-ERY	down	TMEM127
2782	3.93446e-13	7.75031	209	-1	l-ERY	down	GNB1
752	4.02497e-13	7.74659	209	-1	l-ERY	down	FMNL1
63897	4.04769e-13	7.74567	209	-1	l-ERY	down	HEATR6
7358	4.19201e-13	7.73994	209	-1	l-ERY	down	UGDH
80774	4.30406e-13	7.73562	209	-1	l-ERY	down	LIMD2
56965	4.35012e-13	7.73388	209	-1	l-ERY	down	PARP6
972	4.40301e-13	7.7319	209	-1	l-ERY	down	CD74
8837	4.53533e-13	7.72706	209	-1	l-ERY	down	CFLAR
55316	4.59691e-13	7.72485	209	-1	l-ERY	down	RSAD1
57470	4.76772e-13	7.71887	209	-1	l-ERY	down	LRRC47
9016	4.77677e-13	7.71856	209	-1	l-ERY	down	SLC25A14
9747	4.78522e-13	7.71827	209	-1	l-ERY	down	TCAF1
10399	4.81979e-13	7.71709	209	-1	l-ERY	down	RACK1
392	5.05078e-13	7.70942	209	-1	l-ERY	down	ARHGAP1
2004	5.09167e-13	7.7081	209	-1	l-ERY	down	ELK3
10611	5.34072e-13	7.70026	209	-1	l-ERY	down	PDLIM5
9282	5.36361e-13	7.69956	209	-1	l-ERY	down	MED14
51585	5.36952e-13	7.69938	209	-1	l-ERY	down	PCF11
8161	5.54095e-13	7.69422	209	-1	l-ERY	down	COIL
10236	5.58288e-13	7.69299	209	-1	l-ERY	down	HNRNPR
6430	6.07765e-13	7.67904	209	-1	l-ERY	down	SRSF5
442232	6.08819e-13	7.67876	209	-1	l-ERY	down	RPL17P25
55257	6.12263e-13	7.67783	209	-1	l-ERY	down	MRGBP
8202	6.18557e-13	7.67615	209	-1	l-ERY	down	NCOA3
8767	6.31378e-13	7.67278	209	-1	l-ERY	down	RIPK2
3115	6.4214e-13	7.67	209	-1	l-ERY	down	HLA-DPB1
10393	6.44372e-13	7.66943	209	-1	l-ERY	down	ANAPC10
10949	6.45967e-13	7.66903	209	-1	l-ERY	down	HNRNPA0
282997	6.59045e-13	7.66573	209	-1	l-ERY	down	PDCD4-AS1
55696	6.67365e-13	7.66367	209	-1	l-ERY	down	RBM22
55741	7.39846e-13	7.6467	209	-1	l-ERY	down	EDEM2
84890	7.59649e-13	7.64235	209	-1	l-ERY	down	ADO
57639	7.81579e-13	7.63766	209	-1	l-ERY	down	CCDC146
597	7.98174e-13	7.6342	209	-1	l-ERY	down	BCL2A1
60489	8.00893e-13	7.63364	209	-1	l-ERY	down	APOBEC3G
1486	8.14001e-13	7.63096	209	-1	l-ERY	down	CTBS
79876	8.14541e-13	7.63085	209	-1	l-ERY	down	UBA5
30001	8.74892e-13	7.61907	209	-1	l-ERY	down	ERO1A
7644	8.85134e-13	7.61715	209	-1	l-ERY	down	ZNF91
24140	8.97192e-13	7.61491	209	-1	l-ERY	down	FTSJ1
51290	9.07709e-13	7.61299	209	-1	l-ERY	down	ERGIC2
55585	9.39815e-13	7.60725	209	-1	l-ERY	down	UBE2Q1
9948	9.67865e-13	7.6024	209	-1	l-ERY	down	WDR1
80013	9.7659e-13	7.60091	209	-1	l-ERY	down	MINDY3
55537	9.89428e-13	7.59876	209	-1	l-ERY	down	NA
64135	9.96639e-13	7.59756	209	-1	l-ERY	down	IFIH1
471	1.00542e-12	7.59611	209	-1	l-ERY	down	ATIC
3839	1.02289e-12	7.59326	209	-1	l-ERY	down	KPNA3
9111	1.04433e-12	7.58983	209	-1	l-ERY	down	NMI
81790	1.05308e-12	7.58845	209	-1	l-ERY	down	RNF170
6617	1.06327e-12	7.58686	209	-1	l-ERY	down	SNAPC1
55005	1.06372e-12	7.58679	209	-1	l-ERY	down	RMND1
55671	1.11427e-12	7.57911	209	-1	l-ERY	down	PPP4R3A
7329	1.13666e-12	7.57582	209	-1	l-ERY	down	UBE2I
202	1.14027e-12	7.57529	209	-1	l-ERY	down	CRYBG1
9984	1.1802e-12	7.5696	209	-1	l-ERY	down	THOC1
9841	1.23407e-12	7.56221	209	-1	l-ERY	down	ZBTB24
84705	1.24932e-12	7.56017	209	-1	l-ERY	down	GTPBP3
57820	1.26512e-12	7.55809	209	-1	l-ERY	down	CCNB1IP1
11331	1.26688e-12	7.55786	209	-1	l-ERY	down	PHB2
8518	1.31586e-12	7.55157	209	-1	l-ERY	down	ELP1
55253	1.3229e-12	7.55069	209	-1	l-ERY	down	TYW1
23435	1.34205e-12	7.5483	209	-1	l-ERY	down	TARDBP
9377	1.34476e-12	7.54797	209	-1	l-ERY	down	COX5A
56950	1.34482e-12	7.54796	209	-1	l-ERY	down	SMYD2
23338	1.3463e-12	7.54778	209	-1	l-ERY	down	JADE2
5937	1.35459e-12	7.54676	209	-1	l-ERY	down	RBMS1
64772	1.35587e-12	7.5466	209	-1	l-ERY	down	ENGASE
387082	1.373e-12	7.54452	209	-1	l-ERY	down	SUMO4
7538	1.39411e-12	7.54199	209	-1	l-ERY	down	ZFP36
301	1.41408e-12	7.53963	209	-1	l-ERY	down	ANXA1
23253	1.43137e-12	7.53762	209	-1	l-ERY	down	ANKRD12
23324	1.45712e-12	7.53466	209	-1	l-ERY	down	MAN2B2
57496	1.50407e-12	7.52939	209	-1	l-ERY	down	MRTFB
6503	1.5215e-12	7.52748	209	-1	l-ERY	down	SLA
23527	1.54323e-12	7.52513	209	-1	l-ERY	down	ACAP2
8895	1.60179e-12	7.51894	209	-1	l-ERY	down	CPNE3
58533	1.61291e-12	7.51779	209	-1	l-ERY	down	SNX6
29896	1.63792e-12	7.51523	209	-1	l-ERY	down	TRA2A
23019	1.64933e-12	7.51408	209	-1	l-ERY	down	CNOT1
81855	1.66848e-12	7.51216	209	-1	l-ERY	down	SFXN3
11340	1.67636e-12	7.51138	209	-1	l-ERY	down	EXOSC8
10001	1.70759e-12	7.50831	209	-1	l-ERY	down	MED6
23518	1.71011e-12	7.50806	209	-1	l-ERY	down	R3HDM1
54407	1.71464e-12	7.50762	209	-1	l-ERY	down	SLC38A2
3071	1.71507e-12	7.50758	209	-1	l-ERY	down	NCKAP1L
307	1.723e-12	7.50681	209	-1	l-ERY	down	ANXA4
11119	1.75271e-12	7.50397	209	-1	l-ERY	down	BTN3A1
5287	1.80792e-12	7.49881	209	-1	l-ERY	down	PIK3C2B
9184	1.81839e-12	7.49785	209	-1	l-ERY	down	BUB3
9847	1.8423e-12	7.49567	209	-1	l-ERY	down	C2CD5
6498	1.94528e-12	7.48662	209	-1	l-ERY	down	SKIL
10401	1.94653e-12	7.48651	209	-1	l-ERY	down	PIAS3
23596	1.98055e-12	7.48363	209	-1	l-ERY	down	OPN3
27347	1.98638e-12	7.48314	209	-1	l-ERY	down	STK39
23195	1.99572e-12	7.48236	209	-1	l-ERY	down	MDN1
90806	2.0004e-12	7.48196	209	-1	l-ERY	down	ANGEL2
26054	2.01286e-12	7.48093	209	-1	l-ERY	down	SENP6
10946	2.05481e-12	7.47749	209	-1	l-ERY	down	SF3A3
29121	2.11335e-12	7.47281	209	-1	l-ERY	down	CLEC2D
25875	2.11547e-12	7.47264	209	-1	l-ERY	down	LETMD1
65005	2.25108e-12	7.46228	209	-1	l-ERY	down	MRPL9
29889	2.44639e-12	7.44839	209	-1	l-ERY	down	GNL2
224	2.46441e-12	7.44717	209	-1	l-ERY	down	ALDH3A2
55255	2.47393e-12	7.44652	209	-1	l-ERY	down	WDR41
29072	2.5243e-12	7.44316	209	-1	l-ERY	down	SETD2
5142	2.59887e-12	7.43829	209	-1	l-ERY	down	PDE4B
23353	2.8203e-12	7.42462	209	-1	l-ERY	down	SUN1
55893	2.87984e-12	7.42112	209	-1	l-ERY	down	ZNF395
23478	2.88445e-12	7.42085	209	-1	l-ERY	down	SEC11A
29880	2.89709e-12	7.42012	209	-1	l-ERY	down	ALG5
56997	3.06591e-12	7.41064	209	-1	l-ERY	down	COQ8A
55905	3.07007e-12	7.41041	209	-1	l-ERY	down	RNF114
55106	3.11422e-12	7.40802	209	-1	l-ERY	down	SLFN12
7128	3.19396e-12	7.40379	209	-1	l-ERY	down	TNFAIP3
6629	3.25485e-12	7.40062	209	-1	l-ERY	down	SNRPB2
3837	3.29756e-12	7.39844	209	-1	l-ERY	down	KPNB1
23268	3.36098e-12	7.39524	209	-1	l-ERY	down	DNMBP
9989	3.38872e-12	7.39386	209	-1	l-ERY	down	PPP4R1
51611	3.46043e-12	7.39035	209	-1	l-ERY	down	DPH5
5613	3.47473e-12	7.38966	209	-1	l-ERY	down	PRKX
8165	3.49579e-12	7.38865	209	-1	l-ERY	down	AKAP1
317	3.54063e-12	7.38651	209	-1	l-ERY	down	APAF1
5037	3.62373e-12	7.38262	209	-1	l-ERY	down	PEBP1
23259	3.66758e-12	7.3806	209	-1	l-ERY	down	DDHD2
23174	3.70172e-12	7.37904	209	-1	l-ERY	down	ZCCHC14
9659	3.72362e-12	7.37805	209	-1	l-ERY	down	PDE4DIP
8672	3.78717e-12	7.37521	209	-1	l-ERY	down	EIF4G3
10363	3.85023e-12	7.37244	209	-1	l-ERY	down	HMG20A
8604	3.9332e-12	7.36886	209	-1	l-ERY	down	SLC25A12
55080	3.96833e-12	7.36736	209	-1	l-ERY	down	TAPBPL
55617	3.97978e-12	7.36688	209	-1	l-ERY	down	TASP1
51303	3.98783e-12	7.36654	209	-1	l-ERY	down	FKBP11
3184	3.99163e-12	7.36638	209	-1	l-ERY	down	HNRNPD
8743	4.21575e-12	7.3572	209	-1	l-ERY	down	TNFSF10
9761	4.48003e-12	7.34697	209	-1	l-ERY	down	MLEC
8661	4.55853e-12	7.34404	209	-1	l-ERY	down	EIF3A
10130	4.59777e-12	7.3426	209	-1	l-ERY	down	PDIA6
3683	4.64699e-12	7.34081	209	-1	l-ERY	down	ITGAL
390411	4.72647e-12	7.33795	209	-1	l-ERY	down	NPM1P22
253782	4.77447e-12	7.33625	209	-1	l-ERY	down	CERS6
6120	4.85915e-12	7.33329	209	-1	l-ERY	down	RPE
80146	5.00585e-12	7.32828	209	-1	l-ERY	down	UXS1
50854	5.24752e-12	7.32033	209	-1	l-ERY	down	SNHG32
1911	5.27976e-12	7.3193	209	-1	l-ERY	down	PHC1
1650	5.37493e-12	7.31629	209	-1	l-ERY	down	DDOST
3954	5.68309e-12	7.30688	209	-1	l-ERY	down	LETM1
9857	5.69078e-12	7.30665	209	-1	l-ERY	down	CEP350
55680	5.69091e-12	7.30665	209	-1	l-ERY	down	RUFY2
114791	5.73553e-12	7.30533	209	-1	l-ERY	down	TUBGCP5
3984	5.73569e-12	7.30532	209	-1	l-ERY	down	LIMK1
26191	5.74196e-12	7.30514	209	-1	l-ERY	down	PTPN22
55717	5.88055e-12	7.30111	209	-1	l-ERY	down	WDR11
79005	6.10372e-12	7.29482	209	-1	l-ERY	down	SCNM1
23061	6.29578e-12	7.28959	209	-1	l-ERY	down	TBC1D9B
55660	6.31405e-12	7.2891	209	-1	l-ERY	down	PRPF40A
905	6.34258e-12	7.28833	209	-1	l-ERY	down	CCNT2
11129	6.36648e-12	7.2877	209	-1	l-ERY	down	CLASRP
6936	6.37534e-12	7.28746	209	-1	l-ERY	down	GCFC2
51642	6.39456e-12	7.28695	209	-1	l-ERY	down	MRPL48
276	6.40487e-12	7.28668	209	-1	l-ERY	down	AMY1A
94104	6.40815e-12	7.2866	209	-1	l-ERY	down	PAXBP1
11325	6.4336e-12	7.28593	209	-1	l-ERY	down	DDX42
9589	6.52637e-12	7.28351	209	-1	l-ERY	down	WTAP
3588	6.77139e-12	7.27727	209	-1	l-ERY	down	IL10RB
6760	7.05489e-12	7.27033	209	-1	l-ERY	down	SS18
51729	7.14765e-12	7.26812	209	-1	l-ERY	down	WBP11
25909	7.2655e-12	7.26535	209	-1	l-ERY	down	AHCTF1
134728	7.27348e-12	7.26516	209	-1	l-ERY	down	IRAK1BP1
26286	7.49373e-12	7.26011	209	-1	l-ERY	down	ARFGAP3
54432	7.59158e-12	7.25791	209	-1	l-ERY	down	YIPF1
406991	7.88488e-12	7.25149	209	-1	l-ERY	down	MIR21
10585	8.31018e-12	7.24258	209	-1	l-ERY	down	POMT1
5286	8.42491e-12	7.24026	209	-1	l-ERY	down	PIK3C2A
5931	8.62426e-12	7.23629	209	-1	l-ERY	down	RBBP7
159	8.69893e-12	7.23482	209	-1	l-ERY	down	ADSS
54462	9.00988e-12	7.22886	209	-1	l-ERY	down	CCSER2
9759	9.2862e-12	7.22373	209	-1	l-ERY	down	HDAC4
79697	9.3525e-12	7.22252	209	-1	l-ERY	down	RIOX1
9188	9.40714e-12	7.22153	209	-1	l-ERY	down	DDX21
221078	9.47658e-12	7.22028	209	-1	l-ERY	down	NSUN6
23015	1.04307e-11	7.20397	209	-1	l-ERY	down	GOLGA8A
6772	1.06572e-11	7.20031	209	-1	l-ERY	down	STAT1
4090	1.07995e-11	7.19806	209	-1	l-ERY	down	SMAD5
4026	1.0808e-11	7.19792	209	-1	l-ERY	down	LPP
79084	1.10689e-11	7.19386	209	-1	l-ERY	down	WDR77
204	1.10779e-11	7.19372	209	-1	l-ERY	down	AK2
1806	1.12404e-11	7.19124	209	-1	l-ERY	down	DPYD
51374	1.13187e-11	7.19006	209	-1	l-ERY	down	ATRAID
196	1.136e-11	7.18944	209	-1	l-ERY	down	AHR
488	1.13745e-11	7.18922	209	-1	l-ERY	down	ATP2A2
59307	1.1595e-11	7.18595	209	-1	l-ERY	down	SIGIRR
9741	1.16735e-11	7.1848	209	-1	l-ERY	down	LAPTM4A
6711	1.17089e-11	7.18429	209	-1	l-ERY	down	SPTBN1
23272	1.17937e-11	7.18306	209	-1	l-ERY	down	TASOR
2132	1.19297e-11	7.1811	209	-1	l-ERY	down	EXT2
58478	1.24294e-11	7.17411	209	-1	l-ERY	down	ENOPH1
54677	1.25789e-11	7.17207	209	-1	l-ERY	down	CROT
11044	1.25808e-11	7.17204	209	-1	l-ERY	down	TENT4A
126231	1.26822e-11	7.17067	209	-1	l-ERY	down	ZNF573
55656	1.27824e-11	7.16933	209	-1	l-ERY	down	INTS8
2182	1.29406e-11	7.16723	209	-1	l-ERY	down	ACSL4
6874	1.3239e-11	7.16334	209	-1	l-ERY	down	TAF4
1108	1.32965e-11	7.1626	209	-1	l-ERY	down	CHD4
11333	1.36167e-11	7.15854	209	-1	l-ERY	down	PDAP1
23357	1.43882e-11	7.14912	209	-1	l-ERY	down	ANGEL1
54934	1.43977e-11	7.14901	209	-1	l-ERY	down	KANSL2
10782	1.46045e-11	7.14657	209	-1	l-ERY	down	ZNF274
85021	1.46615e-11	7.14591	209	-1	l-ERY	down	REPS1
5791	1.48312e-11	7.14394	209	-1	l-ERY	down	PTPRE
10884	1.52785e-11	7.13886	209	-1	l-ERY	down	MRPS30
10951	1.53254e-11	7.13834	209	-1	l-ERY	down	CBX1
25873	1.53291e-11	7.13829	209	-1	l-ERY	down	RPL36
22906	1.59782e-11	7.1312	209	-1	l-ERY	down	TRAK1
6249	1.62963e-11	7.12782	209	-1	l-ERY	down	CLIP1
9869	1.6515e-11	7.12554	209	-1	l-ERY	down	SETDB1
84939	1.6799e-11	7.12262	209	-1	l-ERY	down	PWWP3A
23160	1.69383e-11	7.12121	209	-1	l-ERY	down	WDR43
54103	1.69584e-11	7.12101	209	-1	l-ERY	down	GSAP
10581	1.70313e-11	7.12027	209	-1	l-ERY	down	IFITM2
9889	1.72191e-11	7.11839	209	-1	l-ERY	down	ZBED4
1453	1.72945e-11	7.11764	209	-1	l-ERY	down	CSNK1D
400410	1.79793e-11	7.11099	209	-1	l-ERY	down	ST20
6890	1.84712e-11	7.10636	209	-1	l-ERY	down	TAP1
7260	1.8631e-11	7.10488	209	-1	l-ERY	down	EIPR1
29909	1.87502e-11	7.10379	209	-1	l-ERY	down	GPR171
23046	1.88857e-11	7.10256	209	-1	l-ERY	down	KIF21B
23350	2.02991e-11	7.09017	209	-1	l-ERY	down	U2SURP
80223	2.03589e-11	7.08967	209	-1	l-ERY	down	RAB11FIP1
9617	2.04873e-11	7.08859	209	-1	l-ERY	down	MTRF1
7873	2.12833e-11	7.08204	209	-1	l-ERY	down	MANF
23593	2.17511e-11	7.0783	209	-1	l-ERY	down	HEBP2
7171	2.19331e-11	7.07687	209	-1	l-ERY	down	TPM4
729806	2.25221e-11	7.07231	209	-1	l-ERY	down	ZNF731P
51366	2.32095e-11	7.06714	209	-1	l-ERY	down	UBR5
55333	2.35382e-11	7.06472	209	-1	l-ERY	down	SYNJ2BP
24149	2.37003e-11	7.06354	209	-1	l-ERY	down	ZNF318
64860	2.4085e-11	7.06077	209	-1	l-ERY	down	ARMCX5
84908	2.43444e-11	7.05893	209	-1	l-ERY	down	FAM136A
58190	2.46788e-11	7.05658	209	-1	l-ERY	down	CTDSP1
10320	2.47629e-11	7.05599	209	-1	l-ERY	down	IKZF1
84193	2.478e-11	7.05587	209	-1	l-ERY	down	SETD3
1880	2.47865e-11	7.05583	209	-1	l-ERY	down	GPR183
51227	2.48294e-11	7.05553	209	-1	l-ERY	down	PIGP
11232	2.49008e-11	7.05504	209	-1	l-ERY	down	POLG2
84162	2.51208e-11	7.05352	209	-1	l-ERY	down	KIAA1109
6907	2.5125e-11	7.05349	209	-1	l-ERY	down	TBL1X
22929	2.58001e-11	7.04893	209	-1	l-ERY	down	SEPHS1
64417	2.66063e-11	7.04362	209	-1	l-ERY	down	TMEM267
9203	2.69803e-11	7.04122	209	-1	l-ERY	down	ZMYM3
8394	2.79252e-11	7.03528	209	-1	l-ERY	down	PIP5K1A
3796	2.80114e-11	7.03475	209	-1	l-ERY	down	KIF2A
54482	2.92851e-11	7.02708	209	-1	l-ERY	down	TRMT13
8546	2.94703e-11	7.02599	209	-1	l-ERY	down	AP3B1
10412	2.98236e-11	7.02393	209	-1	l-ERY	down	NSA2
3417	3.00626e-11	7.02256	209	-1	l-ERY	down	IDH1
23347	3.05468e-11	7.0198	209	-1	l-ERY	down	SMCHD1
64780	3.08219e-11	7.01825	209	-1	l-ERY	down	MICAL1
55601	3.14126e-11	7.01497	209	-1	l-ERY	down	DDX60
6433	3.14632e-11	7.01469	209	-1	l-ERY	down	SFSWAP
56990	3.21421e-11	7.011	209	-1	l-ERY	down	CDC42SE2
10571	3.24827e-11	7.00918	209	-1	l-ERY	down	NA
23279	3.24845e-11	7.00917	209	-1	l-ERY	down	NUP160
54880	3.30395e-11	7.00624	209	-1	l-ERY	down	BCOR
3276	3.40281e-11	7.00114	209	-1	l-ERY	down	PRMT1
6141	3.41691e-11	7.00043	209	-1	l-ERY	down	RPL18
64783	3.44066e-11	6.99923	209	-1	l-ERY	down	RBM15
2550	3.46793e-11	6.99786	209	-1	l-ERY	down	GABBR1
2845	3.48191e-11	6.99717	209	-1	l-ERY	down	GPR22
54470	3.52615e-11	6.99498	209	-1	l-ERY	down	ARMCX6
79868	3.58057e-11	6.99233	209	-1	l-ERY	down	ALG13
23438	3.58079e-11	6.99232	209	-1	l-ERY	down	HARS2
54816	3.58383e-11	6.99218	209	-1	l-ERY	down	ZNF280D
7520	3.59856e-11	6.99147	209	-1	l-ERY	down	XRCC5
10475	3.67589e-11	6.98778	209	-1	l-ERY	down	TRIM38
22878	3.70017e-11	6.98664	209	-1	l-ERY	down	TRAPPC8
55435	3.75914e-11	6.98391	209	-1	l-ERY	down	AP1AR
5589	3.87698e-11	6.97856	209	-1	l-ERY	down	PRKCSH
3188	4.00159e-11	6.97307	209	-1	l-ERY	down	HNRNPH2
10507	4.00653e-11	6.97286	209	-1	l-ERY	down	SEMA4D
10962	4.19726e-11	6.9648	209	-1	l-ERY	down	MLLT11
390612	4.30672e-11	6.96033	209	-1	l-ERY	down	RPL18P11
9391	4.38362e-11	6.95726	209	-1	l-ERY	down	CIAO1
23549	4.40474e-11	6.95642	209	-1	l-ERY	down	DNPEP
